b 835 100 1.000000 1.000000 0.000000 1 0 0
f 0 0.010000 0 205 200 207 206 201 203 202 204 1 
f 1 0.010000 2 214 210 212 211 213 217 208 215 209 216 3 
f 2 0.010000 4 218 227 231 219 220 229 225 226 224 230 223 221 228 222 5 
f 3 0.010000 6 234 233 240 218 239 241 238 232 235 236 237 7 
f 4 0.010000 8 247 246 244 245 249 243 250 242 248 9 
f 5 0.010000 10 253 257 260 255 259 256 251 254 258 252 11 
f 6 0.010000 12 266 261 270 208 265 272 275 269 271 267 263 262 264 273 268 274 13 
f 7 0.010000 14 282 281 280 277 232 285 284 279 219 283 278 276 15 
f 8 0.010000 16 301 292 286 299 295 289 294 291 297 300 298 287 288 293 290 296 17 
f 9 0.010000 18 307 286 305 309 306 303 302 276 304 308 19 
f 10 0.010000 20 317 321 311 310 312 233 315 318 320 313 316 319 314 21 
f 11 0.010000 22 328 326 323 310 322 329 327 325 324 332 331 333 330 23 
f 12 0.010000 24 338 335 334 242 200 336 337 339 25 
f 13 0.010000 26 348 342 345 340 346 344 347 349 350 343 341 27 
f 14 0.010000 28 356 357 354 360 352 351 359 355 358 353 29 
f 15 0.010000 30 367 366 363 365 361 368 370 364 261 209 369 362 31 
f 16 0.010000 32 234 371 322 311 386 378 377 373 380 372 375 376 383 379 382 385 374 384 381 33 
f 17 0.010000 34 395 391 390 389 277 235 393 394 388 220 392 387 35 
f 18 0.010000 36 405 402 401 396 399 407 403 221 398 408 397 406 404 236 400 37 
f 19 0.010000 38 412 414 410 415 411 417 323 312 371 416 409 413 39 
f 20 0.010000 40 421 201 422 243 418 423 420 419 41 
f 21 0.010000 42 433 425 429 435 430 434 424 351 262 426 427 428 432 251 431 43 
f 22 0.010000 44 440 438 441 424 352 263 437 436 439 45 
f 23 0.010000 46 454 443 452 453 457 450 456 446 372 449 442 451 455 447 445 448 444 47 
f 24 0.010000 48 470 459 460 466 222 471 461 463 458 465 468 462 469 442 464 467 373 49 
f 25 0.010000 50 396 474 458 476 472 477 483 475 374 482 480 481 479 478 473 443 51 
f 26 0.010000 52 493 484 302 495 494 487 313 489 492 488 485 486 490 491 53 
f 27 0.010000 54 499 501 506 505 503 496 497 502 498 504 500 508 507 55 
f 28 0.010000 56 314 515 516 303 484 511 514 510 223 509 517 397 459 512 513 57 
f 29 0.010000 58 518 521 519 340 520 522 324 444 523 59 
f 30 0.010000 60 530 528 527 529 526 460 532 398 509 531 224 524 525 387 278 61 
f 31 0.010000 62 341 537 536 361 535 533 210 534 425 63 
f 32 0.010000 64 353 542 546 547 264 426 538 544 539 540 541 252 543 496 545 485 65 
f 33 0.010000 66 557 555 279 388 553 225 548 524 554 510 556 552 399 461 549 550 472 551 67 
f 34 0.010000 68 427 538 560 436 565 561 566 568 567 563 564 562 558 559 69 
f 35 0.010000 70 253 573 578 571 577 428 572 539 570 569 574 576 575 71 
f 36 0.010000 72 581 497 582 486 579 342 583 409 584 580 325 73 
f 37 0.010000 74 587 585 590 558 362 589 588 265 586 591 429 75 
f 38 0.010000 76 602 226 548 525 511 598 596 601 597 595 600 592 599 593 594 445 77 
f 39 0.010000 78 603 202 244 606 607 604 609 610 343 266 559 608 585 605 79 
f 40 0.010000 80 540 611 569 618 613 615 612 287 620 621 619 614 616 617 81 
f 41 0.010000 82 626 354 627 625 267 624 437 560 623 570 611 541 254 622 498 83 
f 42 0.010000 84 628 629 237 400 280 389 85 
f 43 0.010000 86 630 631 255 571 268 633 542 632 355 438 430 634 87 
f 44 0.010000 88 641 637 642 635 375 446 639 640 410 636 644 638 238 643 89 
f 45 0.010000 90 647 652 592 654 645 649 462 646 653 635 376 648 655 656 651 650 473 91 
f 46 0.010000 92 660 593 657 447 377 659 411 663 326 658 662 239 227 661 93 
f 47 0.010000 94 664 327 448 594 657 669 670 645 667 668 665 401 474 463 549 671 666 526 95 
f 48 0.010000 96 674 315 675 240 676 658 328 672 677 636 673 412 97 
f 49 0.010000 98 682 679 475 683 680 637 646 681 449 464 678 99 
f 50 0.010000 100 672 638 390 281 101 
f 51 0.010000 102 487 316 685 499 684 688 687 543 686 622 431 689 103 
f 52 0.010000 104 692 518 693 690 603 203 245 694 418 695 334 691 105 
f 53 0.010000 106 697 700 703 699 561 698 439 623 544 572 432 256 701 696 630 702 107 
f 54 0.010000 108 211 705 533 363 706 710 711 604 704 709 708 707 519 109 
f 55 0.010000 110 573 257 715 631 696 714 500 716 690 204 246 712 713 704 111 
f 56 0.010000 112 579 488 719 501 684 612 288 721 722 720 717 718 113 
f 57 0.010000 114 364 725 726 723 705 212 534 433 724 115 
f 58 0.010000 116 729 344 728 520 727 732 580 664 329 317 378 659 730 639 731 117 
f 59 0.010000 118 737 733 419 736 706 365 535 723 213 739 586 356 738 740 269 735 734 119 
f 60 0.010000 120 628 742 512 741 527 743 550 476 121 
f 61 0.010000 122 746 489 685 748 749 747 744 289 745 123 
f 62 0.010000 124 647 752 587 605 750 717 751 756 754 755 290 613 753 574 125 
f 63 0.010000 126 724 214 366 759 335 420 733 760 758 606 712 247 757 127 
f 64 0.010000 128 761 763 528 766 477 551 465 402 665 764 762 595 765 129 
f 65 0.010000 130 769 727 413 768 345 490 767 502 581 686 258 131 
f 66 0.010000 132 367 691 248 205 336 770 771 421 133 
f 67 0.010000 134 761 772 741 529 666 466 228 403 774 552 596 773 135 
f 68 0.010000 136 330 776 775 728 346 707 521 692 491 767 582 545 503 137 
f 69 0.010000 138 536 368 779 725 270 215 588 777 562 778 750 614 291 744 139 
f 70 0.010000 140 781 379 782 648 783 450 780 414 673 784 391 282 141 
f 71 0.010000 142 504 693 757 708 729 347 775 331 785 143 
f 72 0.010000 144 768 583 674 318 304 283 392 229 553 145 
f 73 0.010000 146 730 380 467 678 451 787 649 667 762 597 292 788 786 147 
f 74 0.010000 148 709 713 607 758 694 249 422 206 789 770 337 149 
f 75 0.010000 150 742 513 772 763 530 679 793 381 792 791 790 478 650 452 794 151 
f 76 0.010000 152 505 687 796 575 615 293 798 799 797 751 718 563 795 777 589 369 216 153 
f 77 0.010000 154 624 734 802 804 801 803 697 795 564 778 590 608 752 800 155 
f 78 0.010000 156 806 805 790 479 651 453 807 780 731 640 415 157 
f 79 0.010000 158 416 584 732 769 522 332 809 652 800 808 616 294 159 
f 80 0.010000 160 808 617 745 295 810 305 812 786 773 598 514 554 230 531 813 811 404 629 161 
f 81 0.010000 162 348 746 492 719 506 688 796 576 753 618 296 698 565 814 815 801 163 
f 82 0.010000 164 493 306 819 817 747 297 619 720 797 818 754 816 566 699 814 802 735 271 625 165 
f 83 0.010000 166 809 785 333 776 349 609 710 736 338 759 167 
f 84 0.010000 168 764 668 405 468 641 680 781 382 822 821 480 820 791 805 454 169 
f 85 0.010000 170 711 760 737 423 695 250 207 789 771 339 171 
f 86 0.010000 172 523 660 599 669 823 787 469 681 653 642 383 782 824 825 481 820 792 806 173 
f 87 0.010000 174 827 494 319 748 298 620 721 798 755 816 826 567 700 803 272 738 357 626 175 
f 88 0.010000 176 507 829 714 689 701 259 577 273 828 546 632 358 440 177 
f 89 0.010000 178 455 823 670 654 600 765 307 299 810 817 830 515 179 
f 90 0.010000 180 831 702 715 260 578 274 633 828 547 359 441 434 181 
f 91 0.010000 182 435 634 591 739 217 726 779 370 537 610 350 183 
f 92 0.010000 184 831 829 508 716 185 
f 93 0.010000 186 675 308 661 231 555 284 832 393 811 406 470 187 
f 94 0.010000 188 682 793 384 482 821 833 824 655 783 456 189 
f 95 0.010000 190 834 830 749 300 621 722 799 818 756 826 568 703 815 804 275 740 627 360 191 
f 96 0.010000 192 794 807 457 656 825 833 822 385 683 483 766 743 671 471 407 774 556 193 
f 97 0.010000 194 320 827 495 516 834 819 309 812 788 301 601 195 
f 98 0.010000 196 676 662 241 643 557 285 832 394 602 813 517 408 532 197 
f 99 0.010000 198 321 386 417 663 677 644 784 395 199 
n 0 2 0.987736 0.000000 0.000000
n 1 1 0.984371 0.287725 0.000000
n 2 2 0.232186 0.000000 0.000000
n 3 1 0.328176 0.400200 0.000000
n 4 1 0.887323 0.719801 0.000000
n 5 1 0.407000 0.853041 0.000000
n 6 1 1.001463 0.604075 0.000000
n 7 1 0.614209 0.915067 0.000000
n 8 1 0.995149 0.345819 0.000000
n 9 2 0.997725 0.000000 0.000000
n 10 2 0.697726 0.000000 0.000000
n 11 1 0.673601 0.352424 0.000000
n 12 1 0.256000 0.421361 0.000000
n 13 1 0.636815 0.103627 0.000000
n 14 2 0.775804 1.000000 0.000000
n 15 1 0.641346 0.669420 0.000000
n 16 1 0.373657 0.747751 0.000000
n 17 1 0.596414 0.304536 0.000000
n 18 1 0.373261 0.683617 0.000000
n 19 1 0.873514 0.694040 0.000000
n 20 1 1.044298 0.682825 0.000000
n 21 1 0.548230 0.586378 0.000000
n 22 1 -0.083450 0.775708 0.000000
n 23 1 0.258682 0.419537 0.000000
n 24 1 1.133798 0.200076 0.000000
n 25 2 0.942407 0.000000 0.000000
n 26 1 -0.189167 0.554299 0.000000
n 27 1 0.268603 0.370215 0.000000
n 28 1 0.417435 0.269045 0.000000
n 29 2 0.608073 0.000000 0.000000
n 30 1 0.051347 0.020429 0.000000
n 31 1 0.352389 0.426246 0.000000
n 32 1 0.976285 0.607897 0.000000
n 33 2 0.241306 1.000000 0.000000
n 34 2 0.851328 1.000000 0.000000
n 35 1 0.623268 0.743411 0.000000
n 36 1 0.227357 0.775536 0.000000
n 37 1 0.708754 0.912943 0.000000
n 38 2 0.977707 1.000000 0.000000
n 39 1 1.011319 0.515683 0.000000
n 40 2 0.867786 0.000000 0.000000
n 41 1 1.107457 0.225037 0.000000
n 42 1 0.262087 0.078935 0.000000
n 43 1 0.752356 0.191840 0.000000
n 44 2 0.391295 0.000000 0.000000
n 45 1 0.616695 0.269404 0.000000
n 46 2 0.122066 1.000000 0.000000
n 47 1 0.122348 0.589561 0.000000
n 48 1 0.523294 0.883580 0.000000
n 49 1 0.045016 0.733457 0.000000
n 50 1 0.429083 0.774232 0.000000
n 51 2 0.045108 1.000000 0.000000
n 52 1 0.531383 0.703948 0.000000
n 53 1 0.875930 0.351740 0.000000
n 54 1 0.613829 0.522223 0.000000
n 55 1 0.914928 0.126270 0.000000
n 56 1 0.586082 0.570705 0.000000
n 57 2 0.446270 1.000000 0.000000
n 58 1 0.819145 0.302029 0.000000
n 59 1 1.178136 0.650851 0.000000
n 60 1 0.281341 0.987454 0.000000
n 61 1 0.701176 0.721983 0.000000
n 62 1 0.228403 0.390665 0.000000
n 63 2 0.266345 0.000000 0.000000
n 64 1 0.508063 0.072436 0.000000
n 65 1 0.865053 0.427838 0.000000
n 66 1 0.730238 0.784482 0.000000
n 67 1 0.236091 0.850886 0.000000
n 68 1 0.638554 0.166526 0.000000
n 69 1 0.273162 0.503977 0.000000
n 70 2 0.718989 0.000000 0.000000
n 71 1 0.594185 0.398162 0.000000
n 72 1 0.711101 0.268879 0.000000
n 73 1 0.081721 0.615036 0.000000
n 74 1 0.348860 0.555183 0.000000
n 75 1 0.307697 0.055823 0.000000
n 76 1 0.617714 0.816451 0.000000
n 77 1 0.129544 0.692180 0.000000
n 78 1 -0.066316 0.227215 0.000000
n 79 1 0.368866 0.479757 0.000000
n 80 1 0.681937 0.209852 0.000000
n 81 1 0.402235 0.621958 0.000000
n 82 1 0.348056 0.192840 0.000000
n 83 1 0.846430 0.258253 0.000000
n 84 2 0.487067 1.000000 0.000000
n 85 1 0.763834 0.820563 0.000000
n 86 1 0.848393 0.127600 0.000000
n 87 1 0.348074 0.103362 0.000000
n 88 1 1.220912 0.879536 0.000000
n 89 1 0.730201 0.776776 0.000000
n 90 1 0.203458 0.476758 0.000000
n 91 1 0.130357 0.967469 0.000000
n 92 1 1.193402 0.695889 0.000000
n 93 1 0.699201 0.759020 0.000000
n 94 1 0.033080 0.624476 0.000000
n 95 1 0.460593 0.894721 0.000000
n 96 1 0.852998 0.589961 0.000000
n 97 2 1.010956 1.000000 0.000000
n 98 2 0.273265 1.000000 0.000000
n 99 1 0.074475 0.713454 0.000000
n 100 1 0.930396 0.773582 0.000000
n 101 2 0.600119 1.000000 0.000000
n 102 1 0.618227 0.632227 0.000000
n 103 1 0.731400 0.150235 0.000000
n 104 1 0.896553 0.420776 0.000000
n 105 2 1.045780 0.000000 0.000000
n 106 1 0.421258 0.343012 0.000000
n 107 1 0.840261 0.074601 0.000000
n 108 1 0.288542 0.102568 0.000000
n 109 1 0.932477 0.450316 0.000000
n 110 1 0.638696 0.068934 0.000000
n 111 1 0.074756 0.317902 0.000000
n 112 1 0.926534 0.470413 0.000000
n 113 1 0.429643 0.395763 0.000000
n 114 1 0.266700 0.346816 0.000000
n 115 2 0.253890 0.000000 0.000000
n 116 1 0.056940 0.410201 0.000000
n 117 1 0.013173 0.908942 0.000000
n 118 1 0.061698 0.201244 0.000000
n 119 1 0.566307 0.227326 0.000000
n 120 2 0.573274 1.000000 0.000000
n 121 1 0.316976 0.823028 0.000000
n 122 1 0.854279 0.486150 0.000000
n 123 1 0.376770 0.636907 0.000000
n 124 1 0.179547 0.550320 0.000000
n 125 1 0.626076 0.327747 0.000000
n 126 1 0.268248 0.019513 0.000000
n 127 1 -0.084017 0.369296 0.000000
n 128 2 0.409491 1.000000 0.000000
n 129 1 0.224360 0.674990 0.000000
n 130 1 1.065157 0.565098 0.000000
n 131 1 0.674815 0.242223 0.000000
n 132 2 0.179305 0.000000 0.000000
n 133 1 0.910656 0.065789 0.000000
n 134 2 0.400899 1.000000 0.000000
n 135 1 0.492269 0.719357 0.000000
n 136 1 0.210652 0.508959 0.000000
n 137 1 0.739018 0.341049 0.000000
n 138 1 0.203478 0.220920 0.000000
n 139 1 0.518903 0.615728 0.000000
n 140 1 1.182096 0.898571 0.000000
n 141 1 0.688644 0.971758 0.000000
n 142 1 0.823813 0.203186 0.000000
n 143 1 1.190142 0.546511 0.000000
n 144 1 1.011350 0.482819 0.000000
n 145 1 0.638125 0.800623 0.000000
n 146 1 0.004331 0.755546 0.000000
n 147 1 0.499463 0.698455 0.000000
n 148 1 0.044493 0.376899 0.000000
n 149 2 0.971195 0.000000 0.000000
n 150 1 0.509509 0.951453 0.000000
n 151 1 0.010124 0.945729 0.000000
n 152 1 0.783182 0.385466 0.000000
n 153 1 0.280733 0.400020 0.000000
n 154 1 0.541364 0.191114 0.000000
n 155 1 0.245016 0.589191 0.000000
n 156 2 0.210958 1.000000 0.000000
n 157 1 0.975213 0.809903 0.000000
n 158 1 0.978554 0.554094 0.000000
n 159 1 0.476331 0.592323 0.000000
n 160 1 0.346344 0.525769 0.000000
n 161 1 0.598409 0.957601 0.000000
n 162 1 -0.133906 0.590622 0.000000
n 163 1 0.490575 0.260690 0.000000
n 164 1 0.534426 0.708881 0.000000
n 165 1 0.496654 0.210456 0.000000
n 166 1 0.186039 0.621659 0.000000
n 167 1 0.117425 0.128502 0.000000
n 168 1 0.286704 0.748786 0.000000
n 169 2 0.107818 1.000000 0.000000
n 170 1 0.135265 0.303857 0.000000
n 171 2 -0.049195 0.000000 0.000000
n 172 1 1.161149 0.585829 0.000000
n 173 2 0.143573 1.000000 0.000000
n 174 1 0.627661 0.659007 0.000000
n 175 1 0.442749 0.189153 0.000000
n 176 1 0.942624 0.195307 0.000000
n 177 1 0.451009 0.091282 0.000000
n 178 1 0.122324 0.732096 0.000000
n 179 1 0.604679 0.620268 0.000000
n 180 1 0.900649 0.077441 0.000000
n 181 1 0.404377 0.142248 0.000000
n 182 1 0.409139 0.022303 0.000000
n 183 1 0.174655 0.460466 0.000000
n 184 2 0.823672 0.000000 0.000000
n 185 1 0.885479 0.251052 0.000000
n 186 1 0.923075 0.666559 0.000000
n 187 1 0.482749 0.900004 0.000000
